ID,Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Preferred Foot,Body Type,Position
230251,30,79,79,9500000,20000,2099,1,3,2,4,6.2,194,75,75,75,71,74,74,74,71,74,74,74,72,76,76,76,72,76,79,79,79,76,77,81,81,81,77,52,68,83,78,67,72,64,68,72,74,62,78,67,75,69,75,71,87,82,70,84,72,67,72,72,76,82,84,77,15,7,16,9,8,Right,Normal,MF
230212,30,79,79,9500000,30000,1813,1,3,2,4,6,174,57,57,57,56,55,55,55,56,57,57,57,59,63,63,63,59,71,75,75,75,71,74,80,80,80,74,55,51,76,68,44,44,54,50,72,62,67,72,49,79,49,43,88,62,81,51,88,77,24,47,66,70,81,78,81,9,14,13,8,10,Left,Normal,DF
230201,34,79,79,3600000,38000,1953,1,3,3,7,5.1,165,66,66,66,73,70,70,70,73,71,71,71,75,74,74,74,75,80,77,77,77,80,80,75,75,75,80,81,48,69,73,49,78,55,49,75,77,83,76,82,81,75,52,51,85,62,56,62,77,57,61,41,54,79,78,76,15,13,12,10,15,Right,Normal,DF
228941,22,79,87,19000000,84000,1957,2,3,4,7,6.1,174,80,80,80,77,78,78,78,77,76,76,76,76,71,71,71,76,62,61,61,61,62,60,58,58,58,60,59,82,77,69,79,77,69,33,58,79,77,83,77,77,72,76,84,77,74,60,76,55,83,68,80,75,28,40,35,14,13,7,11,8,Right,Normal,ST
227796,19,79,87,18000000,26000,1925,3,4,4,4,5.1,152,75,75,75,81,80,80,80,81,80,80,80,81,72,72,72,81,65,58,58,58,65,61,49,49,49,61,69,67,46,77,70,87,69,58,56,82,93,88,87,79,89,79,84,74,52,58,45,32,73,78,61,67,38,30,41,8,12,13,16,14,Right,Lean,MF
227234,21,79,84,14500000,43000,1949,2,3,3,5,6.1,183,65,65,65,66,67,67,67,66,68,68,68,69,73,73,73,69,77,79,79,79,77,77,81,81,81,77,60,42,76,76,43,69,36,45,73,73,69,69,64,76,68,73,81,85,82,54,85,82,51,67,48,71,77,82,76,11,15,16,10,15,Right,Normal,DM
226161,23,79,87,16000000,110000,1869,1,3,3,4,6,161,63,63,63,67,68,68,68,67,72,72,72,70,77,77,77,70,74,79,79,79,74,74,75,75,75,74,56,39,61,84,44,68,45,51,81,78,61,59,58,74,66,58,66,75,72,56,65,80,65,76,53,76,76,79,72,13,6,6,11,15,Right,Lean,DM
225997,24,79,81,15500000,1000,1978,1,3,4,7,5.1,154,77,77,77,79,79,79,79,79,79,79,79,79,73,73,73,79,63,62,62,62,63,60,56,56,56,60,70,74,65,75,68,81,63,65,69,80,85,81,78,79,81,70,72,77,72,71,74,32,80,75,63,76,54,34,33,15,11,13,6,12,Right,Normal,MF
225953,20,79,86,18000000,17000,1930,1,2,4,4,5.1,172,77,77,77,80,79,79,79,80,79,79,79,79,70,70,70,79,61,55,55,55,61,57,49,49,49,57,72,73,55,75,67,87,76,66,53,83,87,88,78,71,89,78,71,74,76,74,44,26,74,73,59,75,40,31,26,11,14,12,14,13,Right,Stocky,AM
225711,22,79,86,15000000,43000,1876,2,3,3,7,6.1,174,63,63,63,68,66,66,66,68,69,69,69,72,73,73,73,72,77,78,78,78,77,78,79,79,79,78,66,38,81,76,39,73,46,32,78,76,75,77,75,78,69,43,84,76,78,24,76,77,56,68,41,81,75,80,78,12,7,7,7,8,Left,Lean,DF
225663,22,79,85,17000000,61000,2107,1,4,4,8,5.11,152,74,74,74,80,80,80,80,80,81,81,81,80,80,80,80,80,77,76,76,76,77,75,69,69,69,75,69,72,38,80,70,86,75,79,73,82,80,83,82,79,78,76,63,85,54,75,81,70,73,78,52,80,67,75,66,12,14,14,10,16,Right,Lean,AM
224254,22,79,85,17500000,27000,2030,1,3,3,7,5.9,172,76,76,76,81,80,80,80,81,80,80,80,80,75,75,75,80,68,65,65,65,68,64,56,56,56,64,76,72,48,76,57,79,72,77,68,76,93,90,92,77,85,84,61,92,73,84,56,49,78,77,59,68,65,34,30,11,10,9,13,7,Right,Normal,AM
224069,25,79,80,15000000,38000,1878,2,4,3,7,6.1,163,80,80,80,79,79,79,79,79,76,76,76,77,68,68,68,77,57,51,51,51,57,53,45,45,45,53,74,81,74,69,72,80,62,63,58,80,84,83,79,76,75,78,71,70,77,72,43,28,80,65,69,78,27,14,18,10,12,12,8,14,Right,Lean,ST
223682,29,79,79,12000000,37000,2052,1,4,3,4,5.9,154,73,73,73,76,76,76,76,76,78,78,78,76,79,79,79,76,73,75,75,75,73,71,69,69,69,71,73,74,55,83,56,76,80,76,79,80,65,60,71,72,77,73,66,69,64,81,73,74,74,78,68,69,55,75,65,6,13,13,14,14,Left,Normal,DF
223061,24,79,84,17000000,15000,1996,2,3,5,8,5.5,137,72,72,72,81,79,79,79,81,79,79,79,81,75,75,75,81,73,66,66,66,73,69,57,57,57,69,78,65,48,73,55,85,78,76,67,84,93,90,91,82,91,68,60,87,33,64,71,59,75,72,56,81,42,50,53,12,8,9,11,10,Left,Normal,AM
222028,22,79,84,14500000,43000,1918,3,3,3,4,6.1,159,64,64,64,71,70,70,70,71,75,75,75,74,79,79,79,74,78,81,81,81,78,77,76,76,76,77,58,41,63,85,56,74,63,46,80,79,72,59,77,80,65,48,67,80,63,52,64,84,56,77,50,80,74,78,73,6,14,16,11,7,Right,Lean,DM
221660,23,79,85,14500000,91000,1943,2,3,3,4,6.2,176,63,63,63,66,65,65,65,66,68,68,68,69,72,72,72,69,76,78,78,78,76,77,79,79,79,77,64,36,76,79,34,66,64,66,73,75,68,77,66,75,63,68,75,75,77,57,78,79,44,67,55,76,77,80,77,12,16,8,7,9,Right,Lean,DF
220018,24,79,82,16000000,39000,1987,1,3,3,7,6.1,172,80,80,80,79,79,79,79,79,77,77,77,78,71,71,71,78,61,59,59,59,61,58,55,55,55,58,74,79,71,72,83,83,75,58,57,79,83,86,75,77,66,81,66,80,83,78,84,29,75,68,63,73,20,50,25,13,15,12,13,14,Right,Normal,AM
219932,22,79,85,17500000,27000,1894,1,4,4,7,5.11,163,80,80,80,79,80,80,80,79,78,78,78,78,70,70,70,78,57,54,54,54,57,53,48,48,48,53,67,81,77,74,67,82,73,64,63,83,77,79,78,74,75,75,75,69,76,65,32,21,82,73,69,76,50,20,15,8,14,9,14,13,Right,Normal,ST
219576,26,79,80,14500000,17000,2030,1,4,3,4,6.2,174,73,73,73,72,75,75,75,72,75,75,75,73,79,79,79,73,77,82,82,82,77,77,81,81,81,77,46,63,68,78,53,74,45,60,76,76,67,69,60,78,61,76,74,94,78,78,88,83,75,73,57,73,82,83,76,7,7,7,9,9,Right,Normal,MF
216497,24,79,84,17000000,53000,1974,2,4,4,7,6,174,79,79,79,81,81,81,81,81,81,81,81,79,74,74,74,79,64,62,62,62,64,61,55,55,55,61,66,81,54,78,80,85,68,65,62,82,84,79,83,79,75,82,59,68,68,79,55,39,79,74,75,67,39,48,39,8,12,10,10,9,Right,Lean,ST
216388,21,79,86,18000000,31000,1823,2,4,4,6,5.8,148,76,76,76,80,79,79,79,80,79,79,79,79,70,70,70,79,57,51,51,51,57,52,41,41,41,52,66,70,53,72,59,87,70,46,68,81,92,92,93,78,87,80,68,74,66,70,36,15,74,70,47,72,26,16,22,10,9,12,7,7,Right,Normal,ST
216150,26,79,81,12500000,94000,2069,2,3,3,8,6,159,72,72,72,74,73,73,73,74,73,73,73,75,74,74,74,75,79,76,76,76,79,79,76,76,76,79,81,59,69,74,69,76,74,59,68,74,74,79,72,76,73,75,67,87,68,72,75,76,71,64,59,73,76,78,79,11,9,8,6,11,Right,Lean,DF
215353,25,79,82,16000000,67000,1834,2,3,3,7,6,172,79,79,79,74,77,77,77,74,74,74,74,72,66,66,66,72,52,52,52,52,52,50,49,49,49,50,48,84,81,69,76,75,49,43,48,79,71,73,72,71,71,75,90,71,78,62,72,22,85,65,75,74,22,27,20,8,15,7,15,15,Right,Normal,ST
215061,28,79,79,13000000,32000,1955,2,5,3,6,5.1,176,80,80,80,76,78,78,78,76,75,75,75,75,69,69,69,75,58,56,56,56,58,55,53,53,53,55,61,86,76,67,71,71,67,60,65,74,78,84,77,74,71,81,87,77,76,80,66,28,82,69,72,78,50,25,25,10,14,12,8,11,Right,Normal,ST
215057,28,79,80,11500000,31000,1915,1,3,3,5,6,183,66,66,66,65,67,67,67,65,69,69,69,68,76,76,76,68,73,80,80,80,73,72,77,77,77,72,58,48,73,80,49,69,59,60,83,73,54,34,60,79,57,73,35,86,85,66,84,76,56,69,59,76,74,80,71,16,11,12,16,10,Right,Normal,DM
214947,22,79,84,14500000,26000,2037,1,3,3,5,6.1,183,69,69,69,72,72,72,72,72,73,73,73,74,76,76,76,74,78,79,79,79,78,78,80,80,80,78,69,40,71,78,45,74,62,60,74,76,76,85,68,76,66,78,77,83,83,71,85,79,63,72,40,72,79,80,71,11,13,8,14,10,Right,Normal,MF
213991,23,79,84,14500000,55000,2096,1,4,3,5,5.1,154,70,70,70,71,71,71,71,71,72,72,72,73,76,76,76,73,79,80,80,80,79,79,79,79,79,79,66,56,65,78,56,69,66,65,74,77,74,76,75,72,76,82,84,90,76,75,83,80,58,68,58,63,78,81,81,16,14,11,7,9,Right,Lean,MF
213516,23,79,84,17000000,16000,1983,1,4,3,7,5.8,139,75,75,75,80,79,79,79,80,79,79,79,79,76,76,76,79,66,63,63,63,66,62,53,53,53,62,77,74,51,76,82,80,78,70,69,81,78,75,85,81,85,78,62,80,45,71,64,55,81,76,71,69,32,44,35,7,9,10,8,13,Right,Lean,MF
213160,24,79,86,15000000,1000,2056,1,3,4,8,6,165,72,72,72,76,76,76,76,76,77,77,77,78,79,79,79,78,80,80,80,80,80,79,77,77,77,79,69,65,70,81,55,82,65,65,79,82,74,78,70,79,65,65,63,90,63,67,70,75,64,72,57,77,81,79,76,10,8,13,15,9,Right,Lean,DM
212150,22,79,83,16000000,53000,2018,2,4,4,4,5.8,150,67,67,67,78,75,75,75,78,79,79,79,79,80,80,80,79,76,76,76,76,76,73,67,67,67,73,74,63,37,85,60,84,74,69,75,82,76,60,89,79,90,45,60,83,52,60,80,72,72,80,60,78,71,66,62,8,12,13,11,14,Right,Lean,MF
211368,23,79,83,16500000,48000,1957,2,4,4,7,5.8,154,76,76,76,81,80,80,80,81,79,79,79,80,72,72,72,80,62,57,57,57,62,58,47,47,47,58,72,71,53,75,60,87,77,70,60,83,94,89,93,75,90,81,73,77,54,73,64,38,74,70,71,72,26,27,28,11,13,8,12,8,Right,Lean,AM
211267,25,79,81,15500000,25000,1935,1,3,4,7,5.9,163,74,74,74,79,78,78,78,79,78,78,78,79,72,72,72,79,64,59,59,59,64,61,50,50,50,61,71,72,61,68,60,86,68,73,66,80,91,89,89,75,88,68,60,91,53,70,63,38,70,76,67,75,28,37,38,7,6,7,11,8,Right,Normal,MF
210455,24,79,83,13500000,43000,1928,2,3,3,8,5.7,154,63,63,63,68,65,65,65,68,66,66,66,70,69,69,69,70,79,76,76,76,79,79,78,78,78,79,77,34,70,73,44,73,60,54,59,76,77,78,72,71,78,66,75,83,64,45,82,80,53,55,46,70,77,79,82,7,10,12,10,6,Right,Normal,DF
210411,23,79,85,17500000,15000,1963,1,3,4,4,5.8,157,73,73,73,79,78,78,78,79,80,80,80,79,75,75,75,79,65,64,64,64,65,61,55,55,55,61,78,67,56,77,63,84,74,72,74,83,76,74,86,80,82,67,57,68,54,68,73,46,76,79,72,80,52,41,27,11,12,9,10,15,Right,Lean,MF
210324,25,79,80,15000000,32000,1913,2,4,3,4,5.9,154,72,72,72,79,77,77,77,79,79,79,79,79,75,75,75,79,68,64,64,64,68,63,53,53,53,63,81,69,40,79,62,80,69,71,71,79,78,76,78,79,77,68,61,81,56,68,43,47,78,77,70,68,49,44,40,6,6,10,10,10,Right,Lean,AM
208920,23,79,84,14500000,55000,1969,1,3,2,5,5.11,165,66,66,66,68,67,67,67,68,69,69,69,70,72,72,72,70,77,78,78,78,77,78,79,79,79,78,63,45,74,77,52,67,62,59,73,73,75,74,68,79,69,63,86,73,75,56,72,78,53,65,48,72,79,81,80,10,7,7,16,10,Left,Lean,DF
208334,28,79,79,10000000,26000,2049,3,3,3,4,6.1,165,71,71,71,75,73,73,73,75,75,75,75,77,77,77,77,77,81,80,80,80,81,81,79,79,79,81,79,55,71,78,51,74,65,65,74,77,75,77,67,80,67,69,66,82,76,61,71,81,62,72,65,78,76,79,79,9,10,10,12,14,Left,Normal,DF
207993,25,79,82,13000000,89000,1937,2,2,3,5,6,187,72,72,72,71,72,72,72,71,70,70,70,72,71,71,71,72,78,76,76,76,78,78,80,80,80,78,77,59,74,76,48,73,43,25,53,74,68,75,49,77,55,82,76,79,90,58,93,73,66,60,44,72,73,81,80,15,9,16,7,9,Left,Stocky,DF
207939,28,79,79,10000000,58000,1995,1,3,3,5,6.1,163,69,69,69,69,70,70,70,69,72,72,72,72,77,77,77,72,76,80,80,80,76,75,78,78,78,75,62,59,68,80,62,70,66,54,75,76,62,53,62,72,44,69,74,89,80,65,87,80,67,71,60,77,75,80,76,7,12,16,15,7,Right,Lean,DM
207732,27,79,80,14500000,32000,1933,2,3,3,7,5.1,163,79,79,79,77,78,78,78,77,75,75,75,75,68,68,68,75,60,57,57,57,60,58,55,55,55,58,66,82,72,72,78,76,48,46,52,76,78,79,78,75,78,80,75,72,74,72,65,35,83,65,80,70,44,36,31,15,13,15,14,8,Right,Normal,ST
206304,27,79,81,12500000,56000,2045,1,2,2,5,6.1,176,69,69,69,68,70,70,70,68,71,71,71,70,76,76,76,70,75,79,79,79,75,75,78,78,78,75,66,54,75,79,50,62,71,78,75,74,53,59,58,77,58,79,62,86,82,72,88,79,66,73,87,73,78,76,72,13,9,16,6,12,Right,Normal,MF
205407,26,79,82,15500000,49000,2097,2,3,4,7,6,154,75,75,75,78,78,78,78,78,80,80,80,79,79,79,79,79,74,74,74,74,74,72,69,69,69,72,74,67,64,82,73,80,79,73,78,83,75,69,79,75,75,76,69,75,67,81,65,68,75,80,71,74,67,65,63,11,12,13,7,6,Right,Lean,DM
205193,23,79,83,14000000,26000,1781,1,2,2,5,6.1,174,59,59,59,58,59,59,59,58,61,61,61,62,66,66,66,62,72,76,76,76,72,74,80,80,80,74,43,33,78,75,35,57,35,35,68,67,66,69,65,76,64,60,77,70,80,31,85,74,41,57,41,71,78,81,85,9,9,14,14,9,Left,Normal,DF
205192,24,79,86,17500000,120000,2016,2,3,3,4,5.9,152,74,74,74,81,80,80,80,81,82,82,82,81,80,80,80,81,72,71,71,71,72,69,62,62,62,69,77,72,44,82,68,83,82,70,78,84,77,77,82,82,76,75,58,72,57,73,47,62,76,81,63,70,69,59,42,10,14,10,7,7,Right,Lean,MF
204638,25,79,81,13000000,48000,1642,2,3,2,5,6.1,183,54,54,54,51,52,52,52,51,53,53,53,54,59,59,59,54,67,72,72,72,67,70,79,79,79,70,38,38,83,66,33,53,28,32,56,58,51,53,48,74,56,37,90,67,85,29,79,77,34,42,41,68,76,83,77,15,12,15,10,6,Right,Normal,DF
204614,27,79,80,11500000,60000,2066,2,3,3,7,5.7,148,64,64,64,73,70,70,70,73,72,72,72,75,75,75,75,75,80,76,76,76,80,79,74,74,74,79,79,27,60,76,53,79,68,66,72,76,88,83,88,78,89,69,92,91,54,73,73,77,59,64,60,73,71,76,76,13,5,9,8,14,Left,Lean,DF
204525,27,79,80,12000000,26000,1943,2,2,2,4,6,170,64,64,64,61,63,63,63,61,63,63,63,63,68,68,68,63,73,77,77,77,73,75,80,80,80,75,51,42,73,71,37,53,72,51,81,68,71,74,67,75,64,81,90,71,78,74,84,81,48,46,39,69,75,80,83,12,16,11,13,11,Left,Normal,DF
204311,23,79,83,14000000,80000,1856,2,3,2,4,6.3,212,63,63,63,58,60,60,60,58,60,60,60,60,64,64,64,60,69,73,73,73,69,72,80,80,80,72,49,47,77,63,47,50,60,59,60,63,60,70,45,74,52,63,89,63,91,49,83,78,53,59,59,67,77,78,79,14,14,7,9,15,Right,Normal,DF
204277,29,79,79,10000000,20000,1968,2,3,3,8,5.7,163,67,67,67,74,73,73,73,74,75,75,75,76,78,78,78,76,78,80,80,80,78,76,74,74,74,76,67,65,32,82,34,74,46,48,77,79,74,75,76,76,89,63,77,88,69,54,89,78,64,74,42,83,75,75,76,15,8,7,11,9,Right,Stocky,DM
204082,25,79,84,14000000,44000,1714,2,3,2,4,6.4,172,60,60,60,59,60,60,60,59,62,62,62,62,66,66,66,62,70,75,75,75,70,72,79,79,79,72,36,39,82,73,32,65,30,28,72,64,66,76,57,73,51,50,72,61,84,29,75,77,40,57,45,81,79,81,76,8,7,10,9,10,Left,Normal,DF
203757,27,79,80,14500000,1000,1892,1,4,4,4,6,194,79,79,79,75,79,79,79,75,76,76,76,73,67,67,67,73,55,54,54,54,55,53,53,53,53,53,45,74,83,67,75,80,66,54,44,81,80,81,64,80,61,79,92,68,83,64,76,29,78,75,75,72,36,19,24,8,11,16,10,14,Left,Normal,ST
203483,25,79,81,15000000,32000,2063,2,3,3,8,5.1,154,78,78,78,76,78,78,78,76,78,78,78,77,79,79,79,77,73,75,75,75,73,72,72,72,72,72,63,77,74,81,82,72,62,44,75,80,71,64,67,78,64,78,72,83,69,77,77,67,80,78,75,83,63,72,61,12,6,13,16,10,Right,Normal,MF
203362,23,79,85,17500000,48000,1972,1,4,4,7,5.1,154,75,75,75,78,77,77,77,78,78,78,78,79,74,74,74,79,65,61,61,61,65,62,52,52,52,62,75,72,64,82,74,80,73,64,75,78,87,78,84,72,82,76,81,88,62,70,49,36,71,73,64,72,40,31,44,12,7,8,7,13,Right,Normal,MF
203106,24,79,82,16000000,35000,2026,2,4,4,7,5.7,137,71,71,71,79,77,77,77,79,78,78,78,79,75,75,75,79,71,68,68,68,71,68,60,60,60,68,73,65,45,79,66,84,77,70,72,80,90,79,92,76,90,70,72,78,48,62,72,52,70,75,61,72,56,55,55,15,11,6,14,16,Right,Lean,MF
202648,24,79,83,16000000,29000,1937,2,3,4,3,5.11,157,69,69,69,73,74,74,74,73,77,77,77,74,79,79,79,74,71,75,75,75,71,69,68,68,68,69,68,59,52,84,54,76,69,58,81,81,58,45,75,76,77,74,48,70,68,69,71,69,75,83,55,81,62,68,69,7,10,6,14,6,Right,Lean,MF
202562,25,79,84,14000000,44000,2093,2,3,3,7,5.9,176,74,74,74,76,75,75,75,76,75,75,75,77,75,75,75,77,79,77,77,77,79,79,77,77,77,79,77,64,69,74,57,77,75,56,69,77,87,85,77,73,78,73,73,84,77,65,75,76,71,71,51,72,72,80,78,9,7,13,8,15,Left,Stocky,DF
202325,26,79,80,12000000,50000,1982,1,4,3,5,5.7,150,61,61,61,68,66,66,66,68,70,70,70,72,76,76,76,72,77,80,80,80,77,76,75,75,75,76,71,26,57,82,48,73,65,62,79,77,68,53,88,76,85,64,79,93,67,30,82,79,67,70,58,74,74,77,73,14,10,14,12,9,Right,Normal,DM
202201,26,79,80,12000000,28000,1921,1,3,2,7,6.2,172,66,66,66,66,67,67,67,66,68,68,68,67,73,73,73,67,74,78,78,78,74,76,79,79,79,76,60,46,73,68,49,60,45,36,80,66,68,69,65,78,61,72,68,72,78,77,78,84,61,71,42,74,80,82,76,13,7,16,13,7,Right,Normal,DF
201862,28,79,79,10000000,115000,1998,3,2,3,5,6.2,176,68,68,68,67,67,67,67,67,67,67,67,69,70,70,70,69,76,77,77,77,76,77,81,81,81,77,74,50,79,72,48,64,67,57,73,67,68,69,68,74,63,80,82,68,77,63,92,77,57,57,64,73,76,81,79,7,8,12,15,10,Left,Normal,DF
201519,25,79,84,16500000,59000,2101,1,3,3,5,5.9,148,73,73,73,76,76,76,76,76,78,78,78,77,80,80,80,77,77,78,78,78,77,76,73,73,73,76,74,66,54,84,68,76,70,76,79,79,72,66,76,79,76,76,69,79,68,74,72,76,72,78,78,80,69,76,72,9,10,11,8,9,Right,Normal,DM
201510,25,79,82,13000000,68000,2110,2,3,4,6,6,168,76,76,76,78,78,78,78,78,78,78,78,79,78,78,78,79,79,78,78,78,79,79,78,78,78,79,79,73,75,80,61,76,73,53,72,80,79,74,75,80,72,69,82,79,72,67,75,76,76,75,54,76,72,77,79,14,10,7,9,15,Left,Lean,DF
201508,27,79,79,13000000,41000,1945,2,3,4,3,6,170,74,74,74,78,78,78,78,78,80,80,80,78,75,75,75,78,61,61,61,61,61,58,52,52,52,58,74,74,57,81,71,80,79,77,77,81,70,69,78,76,73,77,66,62,53,76,69,32,75,80,73,77,30,45,39,14,15,7,7,8,Left,Lean,AM
201505,28,79,79,10000000,32000,1917,1,3,2,5,6,179,70,70,70,67,69,69,69,67,70,70,70,68,73,73,73,68,73,78,78,78,73,74,79,79,79,74,53,65,74,79,56,64,48,46,64,76,57,59,51,72,55,77,74,75,84,64,78,80,59,68,50,67,77,82,76,9,12,7,11,15,Right,Normal,DF
201143,26,79,82,13000000,26000,1942,1,3,2,7,6,172,65,65,65,68,67,67,67,68,69,69,69,70,73,73,73,70,77,78,78,78,77,78,80,80,80,78,78,41,84,78,36,64,67,49,73,73,65,66,77,76,65,52,82,69,74,49,69,80,67,68,35,74,78,79,84,15,16,9,10,14,Right,Lean,DF
201042,25,79,80,12000000,61000,2085,2,4,3,8,6,179,73,73,73,76,75,75,75,76,76,76,76,78,77,77,77,78,80,78,78,78,80,79,77,77,77,79,78,62,72,79,42,77,77,73,73,78,78,79,70,75,69,69,83,91,75,68,76,75,75,69,43,75,72,76,77,10,16,9,12,7,Right,Normal,DF
200641,28,79,79,12500000,41000,1935,2,3,4,4,5.1,172,75,75,75,80,79,79,79,80,80,80,80,80,74,74,74,80,61,58,58,58,61,56,46,46,46,56,75,76,43,77,67,82,83,80,74,81,89,79,83,77,78,76,62,68,63,77,52,37,76,74,75,74,25,30,27,5,11,15,9,9,Right,Normal,AM
200260,26,79,80,15000000,20000,1953,2,3,3,4,6,159,75,75,75,80,79,79,79,80,80,80,80,79,75,75,75,79,62,60,60,60,62,58,49,49,49,58,79,75,48,76,74,82,86,74,76,82,80,75,82,76,70,82,53,72,58,83,63,37,75,76,70,73,34,36,30,9,11,7,7,15,Left,Lean,AM
200155,25,79,81,15500000,27000,1975,1,5,4,8,6.5,176,76,76,76,76,78,78,78,76,79,79,79,78,81,81,81,78,70,73,73,73,70,66,65,65,65,66,71,74,73,84,70,77,75,78,80,83,45,55,56,80,58,74,47,91,76,75,45,69,81,83,66,80,70,53,32,13,6,9,15,11,Right,Lean,AM
199823,25,79,82,15500000,28000,2065,1,3,3,4,5.1,154,74,74,74,76,76,76,76,76,78,78,78,77,80,80,80,77,75,78,78,78,75,74,74,74,74,74,73,73,65,82,58,77,81,78,81,81,65,61,67,74,75,75,57,76,73,76,66,73,68,80,69,80,75,75,69,8,11,6,7,10,Right,Normal,DM
199767,25,79,80,14500000,98000,2102,2,4,3,8,6.1,181,77,77,77,77,78,78,78,77,79,79,79,77,79,79,79,77,74,76,76,76,74,73,73,73,73,73,71,76,74,83,74,75,66,69,79,80,62,69,71,77,59,79,74,76,71,76,69,63,78,77,84,84,71,73,68,7,11,13,13,14,Right,Lean,MF
199561,31,79,79,11000000,21000,2012,3,3,4,6,5.9,159,78,78,78,81,81,81,81,81,81,81,81,80,76,76,76,80,65,65,65,65,65,62,57,57,57,62,77,79,56,76,65,80,82,80,67,80,74,70,82,84,81,74,66,70,63,81,73,50,81,79,74,82,49,39,27,10,15,12,8,8,Right,Normal,MF
199439,24,79,82,16000000,27000,1906,2,3,4,6,6.4,192,78,78,78,76,78,78,78,76,77,77,77,75,73,73,73,75,60,60,60,60,60,57,54,54,54,57,65,80,71,77,70,75,83,78,69,78,65,68,67,78,52,84,50,69,79,81,58,33,78,73,64,65,36,40,38,10,6,9,16,6,Left,Normal,AM
199416,28,79,79,12500000,31000,2084,1,4,3,7,5.1,159,77,77,77,81,80,80,80,81,81,81,81,80,77,77,77,80,70,69,69,69,70,68,63,63,63,68,79,79,47,77,75,82,85,81,78,81,79,77,79,75,78,83,66,68,66,79,63,45,78,80,65,67,73,58,55,14,8,13,7,11,Right,Normal,MF
199304,26,79,80,12000000,110000,2128,2,4,3,7,6,172,75,75,75,75,75,75,75,75,74,74,74,75,76,76,76,75,79,78,78,78,79,79,78,78,78,79,74,61,69,77,72,73,76,76,69,79,73,76,70,79,65,85,74,82,76,74,75,81,75,64,67,69,78,77,78,14,5,15,14,5,Right,Lean,DF
199189,24,79,82,16000000,89000,1980,2,5,4,4,6.1,192,76,76,76,77,79,79,79,77,80,80,80,78,78,78,78,78,67,69,69,69,67,65,64,64,64,65,65,68,65,82,61,85,68,70,78,84,69,70,66,74,58,81,62,69,77,80,74,45,71,79,65,80,54,58,51,9,14,12,6,10,Right,Normal,AM
198715,29,79,79,12500000,32000,1917,2,4,4,7,5.1,161,79,79,79,75,78,78,78,75,75,75,75,71,66,66,66,71,57,56,56,56,57,55,55,55,55,55,41,82,76,72,81,77,73,64,34,78,76,75,81,77,75,78,77,73,68,79,71,35,80,61,75,78,55,33,21,9,8,9,11,12,Right,Normal,ST
198200,27,79,79,10500000,33000,1923,2,4,2,2,5.11,181,67,67,67,67,69,69,69,67,71,71,71,69,76,76,76,69,74,80,80,80,74,75,79,79,79,75,45,50,72,77,40,66,42,43,79,76,65,63,67,78,65,65,73,76,76,62,78,81,60,74,50,80,83,80,75,8,13,11,15,15,Right,Normal,DF
198118,27,79,80,12000000,46000,1965,2,3,2,5,6.2,170,70,70,70,67,70,70,70,67,70,70,70,69,74,74,74,69,76,80,80,80,76,77,82,82,82,77,52,49,85,78,49,67,42,53,75,73,65,72,53,79,50,78,76,77,82,66,81,83,63,65,50,74,80,79,82,14,8,14,10,15,Right,Lean,DM
198031,26,79,82,15500000,17000,2049,1,3,3,4,5.11,159,74,74,74,76,76,76,76,76,78,78,78,76,79,79,79,76,72,75,75,75,72,69,69,69,69,69,76,67,64,81,73,77,73,80,79,80,62,56,66,74,67,87,56,74,65,87,70,72,72,81,74,76,71,69,46,9,9,11,11,10,Right,Normal,MF
197083,30,79,79,9000000,33000,2162,2,4,3,4,6,176,77,77,77,80,79,79,79,80,79,79,79,80,79,79,79,80,79,77,77,77,79,77,74,74,74,77,83,72,65,78,68,81,80,61,70,80,77,78,76,79,74,78,76,85,70,81,74,76,75,77,83,76,70,72,68,12,10,13,6,14,Right,Normal,DF
196978,26,79,81,15500000,77000,1902,1,3,4,7,5.11,146,79,79,79,77,79,79,79,77,76,76,76,75,70,70,70,75,59,58,58,58,59,57,54,54,54,57,52,83,73,71,69,74,63,45,60,77,87,89,74,74,74,76,65,72,75,66,73,40,82,71,75,78,29,39,25,10,15,8,10,6,Right,Normal,ST
194957,26,79,80,12000000,110000,1827,2,3,2,5,6.1,157,62,62,62,60,60,60,60,60,61,61,61,62,67,67,67,62,72,76,76,76,72,74,80,80,80,74,60,44,78,73,49,59,38,35,67,64,54,59,52,77,59,68,82,64,79,59,86,80,42,54,55,68,76,81,82,10,8,6,16,11,Right,Normal,DF
